"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08"
"Rutland, VT",516,199900,199000,199250,199000,204750,199900,199000,205000,201850,199700,199900,198000,189500,179900,180000,197000,192000,199000,199000,197750,198000,198000,189900,189000,182000,189000,189500,189900,192000,194300,189900,189500,180000,180000,180000,184900,184250,184900,184900,185000,187000,185000,179000,178000,175000,174900,174000,168000,165000,169900,172950,174900,179000,179900,184900,183750,184900,185000,182000,179900,179000,179000,179500,182000,187250,186000,185000,182000,185000,184500,184900,179500,179000,179900,184900,188000,190000,189900,190000,189000,189000,189950,193000,189000,185000,189000,189000,189000,189900,189900,190000,189700
"Big Stone Gap, VA",517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,129800,138950,129800,124500,125000,124500,125000,138750,134950,129850,132000,136750,133750,145000,139500,132250,129450,128750,120000,114950,110000,106900,109000,115000,110000,110000,108950,105445,1e+05,105000,114500,99500,99000,99700,108000,109000,109900,112400,110000,110000,109312.5,109551.5,109385,1e+05,98750,93500,93000,95000,99000,99250,102900
"Sturgis, MI",518,124450,124500,129000,121000,119900,119900,124500,119900,119000,109950,99900,99000,90500,89950,94000,99950,103700,104950,99500,97750,98750,94900,89900,88000,86900,89000,92500,89900,95450,94000,93250,93000,89000,93500,97500,92000,87900,89900,96450,99900,99900,101000,108000,99900,99900,99000,99900,99000,99900,99900,99900,110000,121000,129900,129000,123500,119750,119000,115450,115000,109900,114750,114950,119900,119900,125000,124700,119900,109950,105000,105000,99900,99999,109400,115000,119450,122999.5,124250,124900,124000,124500,120000,117250,119950,119950,124900,129900,136900,139894,145000,149900,149894
"Rio Grande City, TX",519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124500,125000,125000,120999,139950,131000,128000,134450,134950,134950,134900,127450,129900,121000,126500
"Fremont, OH",520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97500,99000,97750,105750,99745,107500,107500,109900,109700,109900,105500,104900,104950,102749.5,98000,100945,99949.5,109900,109900,107450,100500,105900,1e+05,94350,93700,92900,94800,93000,93950,94250,94900,93900,94500,97500,95000,94900,92750,89900,89900,89900,90750,95000,98500,99950,112250,115000
"Mount Vernon, OH",521,125000,125888.5,126777,126238.5,125000,124900,120000,120000,116950,124777,125000,119950,108888.5,124500,124777,128750,129900,128825,124838.5,120819,125000,118900,109500,1e+05,110000,113000,118450,116700,120000,120000,118900,125000,110000,115000,127900,122900,120000,119900,122900,125000,139900,139900,135000,139900,139900,139900,139500,135000,133775,133388.5,138000,147750,148000,148000,145000,145000,139900,135950,136500,135000,129950,130000,135777,138900,145000,146900,142500,139900,139500,135000,129900,129000,125000,129900,140000,143588.5,149900,154900,153450,148444,146388.5,146750,145000,139000,139900,139450,145900,150000,152500,149900,144900,146500
"Lewiston, ID",522,189000,184500,188041.5,185000,184500,179900,189000,189600,189900,186900,179700,175000,179400,174774,171000,169900,179900,178500,177500,179000,177500,177000,169900,169947.5,169800,172500,175000,169500,169000,165000,160000,165000,159500,158000,169000,163000,165000,168250,167500,169500,179000,175000,172500,182500,183500,184250,178500,179900,169900,179000,183900,189500,189000,189900,195000,190000,195000,189800,188000,187000,185000,189000,199900,199900,199900,204950,199000,198700,199900,209250,199900,202250,209450,209900,215000,209500,215000,215000,219000,216000,217300,209900,209000,209000,207000,214949.5,219950,228500,230000,232900,233825,229000
"Shelton, WA",523,229000,219900,224925,214700,210000,210000,215250,197950,212000,199000,197000,189500,175450,178500,175000,169000,175000,179000,183250,189900,194900,189950,189500,179925,180000,180000,185000,174950,189925,195000,195000,198750,189000,175000,199900,199000,199900,199500,204000,209000,212000,219000,219500,219500,224900,215000,209000,199000,195000,189900,199900,2e+05,209900,204950,210000,210000,210000,210000,199950,195900,192000,196325,199900,199950,205000,210000,209900,209000,209900,207000,199900,195000,189900,199900,209000,210000,224750,234950,229000,229000,225000,228750,228750,224749.5,220000,224749.5,229900,225000,239500,242000,247500,249700
"Albemarle, NC",524,154900,154900,152700,155450,158000,153900,154900,154900,159500,155000,159900,154950,149900,140000,139900,142500,149000,148500,152125,154500,148500,142235,138200,134900,139000,135000,135250,129900,129500,125000,125000,123900,119900,124000,142500,139500,141400,149500,149700,149900,155000,159900,159000,149900,154617.5,152367.5,159000,161200,149500,149900,164900,164900,164900,164900,164900,164900,159900,152950,163400,169900,164900,160000,158450,159900,158900,158950,164900,164700,159000,164900,164900,161400,161400,151000,170950,179900,179950,179900,174900,174900,169900,169900,172200,165000,165000,169900,172900,180000,184900,188400,198950,197400
"Enid, OK",525,124900,124900,125000,123500,124900,124900,125750,125000,123700,119900,113900,115900,112700,116900,118250,119250,125000,125000,125000,125000,124900,124900,124700,125000,125000,124900,125000,129450,129900,134900,139900,132900,128800,120500,124900,124900,138700,140500,139900,134900,129900,133950,134900,125000,128500,129900,139000,132750,124900,121950,128000,137900,140950,139900,149500,149900,144500,151750,168900,165000,165450,164900,165000,169900,159900,165450,149999,141500,139950,139950,134900,139900,147700,149900,155000,165900,159900,157000,158250,154900,159900,153900,155750,155450,155450,159900,154900,154900,158000,157900,159000,157800
"Jefferson, GA",526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169900,161120,164900,175000,173300,184900,190000,190800,199900,191435,198000,189900,191450,191450,198491,191450,193000,194700,198900,194900,190450,199500,199900,205500,209900,209900,209054,205000,203400,203400,204995,204995,205000,204995,205000,205500,204950,209900,212900,215000,219900,222450,224900,224990,226695,229900
"Georgetown, SC",527,329900,330000,334800,326000,329000,325000,325000,325000,325000,324900,324900,309900,309900,299999.5,3e+05,305450,289700,275000,270000,270000,274850,269000,264000,269900,259900,259900,259000,265000,265000,265000,269450,265000,274900,274900,275900,269900,267330,269900,275000,276450,269000,275000,278700,277700,275000,276700,275000,279000,275000,275000,275000,279000,276500,279000,278700,269000,290120,295000,295000,299000,289900,295470,299999.5,313900,320000,315000,323944,315000,315000,319000,325000,327900,320990,319000,320990,319900,325000,319977,324945,315000,324900,319000,319990,319900,323948,323490,316995,329000,333000,339900,339000,339900
"Laconia, NH",528,269900,269000,263700,259900,269000,269500,259900,259000,249900,254900,259000,249900,239900,239900,237500,239900,239900,239000,239900,234900,234900,230000,229000,219949.5,218500,218900,222450,223450,219900,219900,224450,224900,225000,225000,234750,231500,229988.5,230000,239000,239000,239000,239900,239000,235000,237450,235000,229950,230000,232450,218500,219950,224000,225000,229900,235000,235000,242400,249000,235000,229000,229000,232000,230000,238450,243000,247500,239997.5,239900,239000,235000,239000,239900,239900,239000,239900,239900,249000,259700,268000,264900,264000,264900,269000,269000,265000,255000,259000,259900,250000,257000,259000,269000
"Batavia, NY",529,109900,109900,110000,110000,114900,116950,109950,119700,114900,113900,109900,109900,99900,114900,109900,109900,109900,103000,104900,104500,99900,102400,99900,107250,109900,99700,99900,102950,107500,109900,106000,102400,99900,98950,104900,104900,104400,109900,109900,109900,109900,109900,109900,109450,109900,109900,105900,98450,105000,102450,97900,97900,99000,107450,119000,119900,124900,119000,109900,104900,94900,90950,94900,97450,109000,99900,109900,109900,109900,102000,99900,99900,99900,99000,99900,99900,99900,109900,109900,109900,109900,109900,109900,108900,107000,105500,108950,109900,122000,124900,122000,119900
"Oxford, NC",530,169900,169900,179900,178900,179200,177950,170950,174500,177990,174900,164900,167000,169000,169990,165000,159900,164200,169400,166900,166900,165350,167000,169900,165350,165000,165000,169900,169900,165000,162500,164900,164900,159900,159900,173950,174000,169900,174500,171950,175000,178000,176500,174500,173965,174500,169900,169900,169900,164945,169900,168500,169900,174980,179900,184900,189000,179000,177480,187000,181490,179000,178000,181490,184900,189500,189250,184900,175000,174450,184900,184900,188500,189900,189900,188500,206000,191990,209200,2e+05,229900,225000,217200,225000,231000,227000,225000,219000,218900,222000,229000,229900,224950
"Columbus, MS",531,164950,160650,159350,164000,166000,161825,159236,159900,159900,159118,152500,144500,149900,149900,149900,149900,149900,149900,147200,149000,149000,149900,149900,149900,149000,149900,149900,151700,149900,149000,144950,145000,139450,142000,147700,145000,148700,149900,149900,149950,149900,149900,149500,145000,143900,139900,139000,134950,129900,130000,134900,134650,134900,129900,132750,129900,129900,134500,140000,139900,139900,129950,134950,137500,135000,144700,139900,147900,147500,149000,139900,139000,135000,139900,149900,149900,149900,154900,149900,149900,142750,145000,144900,134950,129900,137000,134900,139900,143850,141700,138325,134900
"Norwalk, OH",532,103500,114900,105900,109950,107200,101900,98900,95000,95450,99900,108450,95500,91900,84500,89900,97000,99900,99900,106775,104900,95000,89500,90000,94900,85500,93000,89900,99250,99900,99200,97500,91000,99000,99000,99000,91000,96750,89900,93950,97500,99900,99900,99450,99900,98500,1e+05,1e+05,99950,95950,1e+05,106250,107500,105000,109900,1e+05,109000,109900,108900,99900,99700,99900,104900,105900,105450,107250,115000,114450,109500,109900,109900,99900,99900,97000,89900,92750,98700,98000,99000,98750,99900,1e+05,99900,99900,104352,100750,95000,99900,99900,107400,117750,116500,119900
"Barre, VT",533,218950,220000,224500,229950,230000,229900,227750,225000,224000,224850,225000,225000,225000,223500,220000,220000,215000,215000,215000,209000,219000,220000,220000,215000,215000,219000,225000,224950,225000,229000,225000,225000,223250,219500,219000,217000,215000,211000,204900,219000,225000,225000,225000,227900,219000,212000,219000,215000,210000,215500,225000,226800,236250,233450,225000,225000,225000,225000,219900,216000,220000,221500,215000,225000,229000,229000,225000,224900,220000,219000,225000,224900,225000,226000,225000,235000,230000,229000,220000,221300,225000,225000,224900,224450,224900,225000,225000,220912,233450,244000,240000,244950
"Kinston, NC",534,119500,119000,119900,119000,119000,119900,115900,115900,118000,114900,116900,113750,112450,112900,109900,102900,104900,109900,114949.5,109900,108500,99450,101950,98000,109450,109000,109900,104900,103950,109900,104900,105950,107900,104800,110000,109900,109950,114000,112500,113000,114450,115000,117000,116250,116247.5,118900,118900,112900,109900,99925,98750,99000,99999,99974.5,103250,107950,106900,119900,119900,119900,119900,112500,110000,110000,113900,118900,116500,114900,111450,114950,112500,114000,112900,112900,114000,117900,119900,119450,118500,115000,114900,114900,114900,114900,114000,114000,114900,121450,124900,115000,117000,115750
"Sterling, IL",535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109900,109900,107900,105000,102400,95750,92500,95000,96000,97250,99200,99900,89900,89900,87900,87900,85500,88900,89900,89900,93900,91250,92500,89900,89000,88700,88900,89900,89999,89999,94900,94900,89900,89900,89000,87900,85000,86250,89900,89900,99900,99900,99900,97950,98900,98500
"Palestine, TX",536,135000,129700,129500,129000,129500,122500,125000,123500,125000,125000,123500,122750,120000,118000,115450,110000,120000,125000,127500,125000,125000,125000,125000,124950,120000,128000,119900,119900,114400,110000,112500,103500,110000,115000,115000,115000,115000,119000,123500,125000,129700,129500,129700,125000,125000,125000,120750,125000,119000,119250,126000,129000,134900,139900,135700,135500,139000,142500,139500,139500,130000,129500,135000,139900,149900,150000,139900,139900,148500,148000,142900,138250,130000,145900,144950,144900,149900,139950,144900,145000,144950,145000,150000,150000,148750,143438,135000,139900,149700,150000,154400,159900
"Dublin, GA",537,145450,139900,135000,134900,135000,139000,139000,139900,139250,139500,134500,120000,118500,119750,128750,124000,124700,118000,119000,124587.5,127000,124900,119900,119900,125000,120900,119900,122250,109000,109900,119900,114950,114900,109950,119900,117000,118000,122200,118000,123900,130000,129900,129900,129900,129900,129900,119900,120000,119900,126750,129650,127750,129900,129850,129800,128000,129900,135000,130000,130000,132750,130000,126450,139850,139900,139900,137900,135900,139900,129900,128450,124900,124900,124900,124950,129000,129900,136450,129900,130000,134900,136700,137500,138950,138950,147500,149650,149500,149500,149900,139450,139900
"Vicksburg, MS",538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000,153450,129000,126200,128500,129900,133000,131400,132500,131950,130000,130000,133000,133900,136500,139900,144000,144900,145450,144600,144900,144900,144900,138500,133700,134950,139900,140000,142500,148900,145000,140000,139450,157500,149900,149900,149900,140900,149000,154900,154950,154500,149900,144400,142000,140500,142000,139200,135000,134900,134900,137500,138727.5,130000,135000,140000,139000
"Point Pleasant, WV",539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129000,131200,125000,124900,121700,120850,121700,119750,120000,109000,122500,122500,119000,109750,115000,109000,114825,109000,115000,115000,119900,114925,119000,118000,114900,115999,119900,119700,119900,129900,129000,125000,129250,129900,130000,129250,129000,125000,123250,120000,119000,110000,103964.5,119900,119900,117900,115000,117850,116450
"Sanford, NC",540,175900,174950,169900,169900,169900,169900,166200,164999.5,164987,163400,163200,159950,164450,164000,159900,164900,164999,162500,159900,159900,159900,159900,158985,159900,159900,159000,158985,149900,149900,144900,139945,139900,135000,135000,149000,147500,149900,149500,153500,159900,159900,160000,159000,154000,157200,149900,148900,145000,142250,142500,142700,148700,157900,157900,159990,159900,159900,159900,159900,155750,150000,159900,159900,160000,163900,159949.5,162000,165000,169000,169000,169945,169900,165000,164950,165000,169500,175000,185000,193000,187065,179622.5,174700,170000,168900,179900,174900,176747.5,184700,179675,182900,186250,178255
